ID,Regions,Periods,MainRoad_4,ParkAndPublicGarden_20
5500,GM0277,2000JJ00,12,9
5501,GM0277,2003JJ00,12,13
5502,GM0277,2006JJ00,12,13
5503,GM0277,2008JJ00,12,13
5504,GM0277,2010JJ00,12,13
5505,GM0277,2012JJ00,12,13
5506,GM0277,2015JJ00,12,13
5507,GM0277,2017JJ00,11,4
5508,GM0840,1996JJ00,180,22
5509,GM0840,2000JJ00,220,22
5510,GM0840,2003JJ00,216,11
5511,GM0840,2006JJ00,221,11
5512,GM0840,2008JJ00,220,11
5513,GM0840,2010JJ00,222,10
5514,GM0840,2012JJ00,222,10
5515,GM0840,2015JJ00,221,10
5516,GM0840,2017JJ00,220,10
5517,GM0127,1996JJ00,235,0
5518,GM0127,2000JJ00,,
5519,GM0127,2003JJ00,,
5520,GM0127,2006JJ00,,
5521,GM0127,2008JJ00,,
5522,GM0127,2010JJ00,,
5523,GM0127,2012JJ00,,
5524,GM0127,2015JJ00,,
5525,GM0127,2017JJ00,,
5526,GM0128,1996JJ00,86,0
5527,GM0128,2000JJ00,,
5528,GM0128,2003JJ00,,
5529,GM0128,2006JJ00,,
5530,GM0128,2008JJ00,,
5531,GM0128,2010JJ00,,
5532,GM0128,2012JJ00,,
5533,GM0128,2015JJ00,,
5534,GM0128,2017JJ00,,
5535,GM0278,1996JJ00,178,7
5536,GM0278,2000JJ00,187,8
5537,GM0278,2003JJ00,186,11
5538,GM0278,2006JJ00,,
5539,GM0278,2008JJ00,,
5540,GM0278,2010JJ00,,
5541,GM0278,2012JJ00,,
5542,GM0278,2015JJ00,,
5543,GM0278,2017JJ00,,
5544,GM0704,1996JJ00,206,19
5545,GM0704,2000JJ00,209,20
5546,GM0704,2003JJ00,,
5547,GM0704,2006JJ00,,
5548,GM0704,2008JJ00,,
5549,GM0704,2010JJ00,,
5550,GM0704,2012JJ00,,
5551,GM0704,2015JJ00,,
5552,GM0704,2017JJ00,,
5553,GM0604,1996JJ00,45,20
5554,GM0604,2000JJ00,46,21
5555,GM0604,2003JJ00,46,11
5556,GM0604,2006JJ00,,
5557,GM0604,2008JJ00,,
5558,GM0604,2010JJ00,,
5559,GM0604,2012JJ00,,
5560,GM0604,2015JJ00,,
5561,GM0604,2017JJ00,,
5562,GM0441,1996JJ00,82,12
5563,GM0441,2000JJ00,81,12
5564,GM0441,2003JJ00,83,37
5565,GM0441,2006JJ00,86,40
5566,GM0441,2008JJ00,87,39
5567,GM0441,2010JJ00,81,37
5568,GM0441,2012JJ00,72,37
5569,GM0441,2015JJ00,512,67
5570,GM0441,2017JJ00,522,67
5571,GM0039,1996JJ00,311,18
5572,GM0039,2000JJ00,309,18
5573,GM0039,2003JJ00,316,25
5574,GM0039,2006JJ00,293,19
5575,GM0039,2008JJ00,295,23
5576,GM0039,2010JJ00,,
5577,GM0039,2012JJ00,,
5578,GM0039,2015JJ00,,
5579,GM0039,2017JJ00,,
5580,GM0458,1996JJ00,208,0
5581,GM0458,2000JJ00,207,0
5582,GM0458,2003JJ00,211,0
5583,GM0458,2006JJ00,213,2
5584,GM0458,2008JJ00,223,1
5585,GM0458,2010JJ00,226,2
5586,GM0458,2012JJ00,208,2
5587,GM0458,2015JJ00,,
5588,GM0458,2017JJ00,,
5589,GM0279,1996JJ00,31,7
5590,GM0279,2000JJ00,29,7
5591,GM0279,2003JJ00,28,4
5592,GM0279,2006JJ00,29,4
5593,GM0279,2008JJ00,29,4
5594,GM0279,2010JJ00,29,4
5595,GM0279,2012JJ00,29,3
5596,GM0279,2015JJ00,29,6
5597,GM0279,2017JJ00,29,10
5598,GM0606,1996JJ00,115,148
5599,GM0606,2000JJ00,115,145
5600,GM0606,2003JJ00,120,118
5601,GM0606,2006JJ00,130,129
5602,GM0606,2008JJ00,130,131
5603,GM0606,2010JJ00,131,137
5604,GM0606,2012JJ00,118,185
5605,GM0606,2015JJ00,123,191
5606,GM0606,2017JJ00,135,173
5607,GM0088,1996JJ00,13,0
5608,GM0088,2000JJ00,13,0
5609,GM0088,2003JJ00,13,0
5610,GM0088,2006JJ00,13,0
5611,GM0088,2008JJ00,13,0
5612,GM0088,2010JJ00,14,0
5613,GM0088,2012JJ00,14,0
5614,GM0088,2015JJ00,14,0
5615,GM0088,2017JJ00,14,0
5616,GM0844,1996JJ00,140,10
5617,GM0844,2000JJ00,138,14
5618,GM0844,2003JJ00,133,20
5619,GM0844,2006JJ00,134,22
5620,GM0844,2008JJ00,135,25
5621,GM0844,2010JJ00,138,25
5622,GM0844,2012JJ00,139,25
5623,GM0844,2015JJ00,139,25
5624,GM0844,2017JJ00,,
5625,GM0962,1996JJ00,91,26
5626,GM0962,2000JJ00,91,36
5627,GM0962,2003JJ00,91,37
5628,GM0962,2006JJ00,91,37
5629,GM0962,2008JJ00,92,36
5630,GM0962,2010JJ00,91,37
5631,GM0962,2012JJ00,88,37
5632,GM0962,2015JJ00,87,37
5633,GM0962,2017JJ00,87,36
5634,GM0607,1996JJ00,80,31
5635,GM0607,2000JJ00,115,55
5636,GM0607,2003JJ00,118,30
5637,GM0607,2006JJ00,,
5638,GM0607,2008JJ00,,
5639,GM0607,2010JJ00,,
5640,GM0607,2012JJ00,,
5641,GM0607,2015JJ00,,
5642,GM0607,2017JJ00,,
5643,GM0129,1996JJ00,138,28
5644,GM0129,2000JJ00,,
5645,GM0129,2003JJ00,,
5646,GM0129,2006JJ00,,
5647,GM0129,2008JJ00,,
5648,GM0129,2010JJ00,,
5649,GM0129,2012JJ00,,
5650,GM0129,2015JJ00,,
5651,GM0129,2017JJ00,,
5652,GM0608,1996JJ00,21,9
5653,GM0608,2000JJ00,21,9
5654,GM0608,2003JJ00,23,10
5655,GM0608,2006JJ00,24,10
5656,GM0608,2008JJ00,24,10
5657,GM0608,2010JJ00,22,7
5658,GM0608,2012JJ00,21,7
5659,GM0608,2015JJ00,,
5660,GM0608,2017JJ00,,
5661,GM0444,1996JJ00,64,0
5662,GM0444,2000JJ00,61,0
5663,GM0444,2003JJ00,,
5664,GM0444,2006JJ00,,
5665,GM0444,2008JJ00,,
5666,GM0444,2010JJ00,,
5667,GM0444,2012JJ00,,
5668,GM0444,2015JJ00,,
5669,GM0444,2017JJ00,,
5670,GM1676,1996JJ00,,
5671,GM1676,2000JJ00,906,57
5672,GM1676,2003JJ00,918,62
5673,GM1676,2006JJ00,921,57
5674,GM1676,2008JJ00,935,56
5675,GM1676,2010JJ00,865,54
5676,GM1676,2012JJ00,825,61
5677,GM1676,2015JJ00,821,61
5678,GM1676,2017JJ00,811,59
5679,GM0964,1996JJ00,106,0
5680,GM0964,2000JJ00,107,0
5681,GM0964,2003JJ00,106,0
5682,GM0964,2006JJ00,108,0
5683,GM0964,2008JJ00,105,0
5684,GM0964,2010JJ00,,
5685,GM0964,2012JJ00,,
5686,GM0964,2015JJ00,,
5687,GM0964,2017JJ00,,
5688,GM0965,1996JJ00,58,5
5689,GM0965,2000JJ00,59,5
5690,GM0965,2003JJ00,62,5
5691,GM0965,2006JJ00,63,5
5692,GM0965,2008JJ00,63,4
5693,GM0965,2010JJ00,63,6
5694,GM0965,2012JJ00,63,6
5695,GM0965,2015JJ00,61,6
5696,GM0965,2017JJ00,61,7
5697,GM1702,1996JJ00,226,4
5698,GM1702,2000JJ00,226,4
5699,GM1702,2003JJ00,226,3
5700,GM1702,2006JJ00,230,3
5701,GM1702,2008JJ00,231,3
5702,GM1702,2010JJ00,228,2
5703,GM1702,2012JJ00,229,2
5704,GM1702,2015JJ00,229,2
5705,GM1702,2017JJ00,229,4
5706,GM0845,1996JJ00,206,12
5707,GM0845,2000JJ00,208,12
5708,GM0845,2003JJ00,210,19
5709,GM0845,2006JJ00,205,21
5710,GM0845,2008JJ00,209,19
5711,GM0845,2010JJ00,212,19
5712,GM0845,2012JJ00,209,18
5713,GM0845,2015JJ00,202,18
5714,GM0845,2017JJ00,203,19
5715,GM0846,1996JJ00,158,16
5716,GM0846,2000JJ00,163,17
5717,GM0846,2003JJ00,161,18
5718,GM0846,2006JJ00,194,18
5719,GM0846,2008JJ00,191,18
5720,GM0846,2010JJ00,188,18
5721,GM0846,2012JJ00,189,20
5722,GM0846,2015JJ00,189,20
5723,GM0846,2017JJ00,,
5724,GM0968,1996JJ00,94,45
5725,GM0968,2000JJ00,93,53
5726,GM0968,2003JJ00,,
5727,GM0968,2006JJ00,,
5728,GM0968,2008JJ00,,
5729,GM0968,2010JJ00,,
5730,GM0968,2012JJ00,,
5731,GM0968,2015JJ00,,
5732,GM0968,2017JJ00,,
5733,GM1883,1996JJ00,,
5734,GM1883,2000JJ00,,
5735,GM1883,2003JJ00,364,127
5736,GM1883,2006JJ00,371,131
5737,GM1883,2008JJ00,406,214
5738,GM1883,2010JJ00,401,218
5739,GM1883,2012JJ00,380,216
5740,GM1883,2015JJ00,389,215
5741,GM1883,2017JJ00,386,242
5742,GM0051,1996JJ00,570,20
5743,GM0051,2000JJ00,566,29
5744,GM0051,2003JJ00,566,36
5745,GM0051,2006JJ00,550,41
5746,GM0051,2008JJ00,546,38
5747,GM0051,2010JJ00,560,38
5748,GM0051,2012JJ00,514,50
5749,GM0051,2015JJ00,,
5750,GM0051,2017JJ00,,
5751,GM0130,1996JJ00,232,8
5752,GM0130,2000JJ00,,
5753,GM0130,2003JJ00,,
5754,GM0130,2006JJ00,,
5755,GM0130,2008JJ00,,
5756,GM0130,2010JJ00,,
5757,GM0130,2012JJ00,,
5758,GM0130,2015JJ00,,
5759,GM0130,2017JJ00,,
5760,GM0610,1996JJ00,48,28
5761,GM0610,2000JJ00,49,29
5762,GM0610,2003JJ00,58,34
5763,GM0610,2006JJ00,64,33
5764,GM0610,2008JJ00,61,32
5765,GM0610,2010JJ00,63,34
5766,GM0610,2012JJ00,65,38
5767,GM0610,2015JJ00,67,38
5768,GM0610,2017JJ00,67,38
5769,GM0040,1996JJ00,451,2
5770,GM0040,2000JJ00,450,4
5771,GM0040,2003JJ00,464,5
5772,GM0040,2006JJ00,428,3
5773,GM0040,2008JJ00,428,7
5774,GM0040,2010JJ00,432,6
5775,GM0040,2012JJ00,427,6
5776,GM0040,2015JJ00,422,9
5777,GM0040,2017JJ00,383,13
5778,GM1714,1996JJ00,,
5779,GM1714,2000JJ00,,
5780,GM1714,2003JJ00,823,118
5781,GM1714,2006JJ00,831,123
5782,GM1714,2008JJ00,848,115
5783,GM1714,2010JJ00,831,118
5784,GM1714,2012JJ00,797,117
5785,GM1714,2015JJ00,854,106
5786,GM1714,2017JJ00,754,91
5787,GM1698,1996JJ00,215,67
5788,GM1698,2000JJ00,215,67
5789,GM1698,2003JJ00,,
5790,GM1698,2006JJ00,,
5791,GM1698,2008JJ00,,
5792,GM1698,2010JJ00,,
5793,GM1698,2012JJ00,,
5794,GM1698,2015JJ00,,
5795,GM1698,2017JJ00,,
5796,GM0090,1996JJ00,351,77
5797,GM0090,2000JJ00,365,82
5798,GM0090,2003JJ00,371,98
5799,GM0090,2006JJ00,368,114
5800,GM0090,2008JJ00,370,116
5801,GM0090,2010JJ00,375,112
5802,GM0090,2012JJ00,373,122
5803,GM0090,2015JJ00,370,130
5804,GM0090,2017JJ00,369,141
5805,GM0131,1996JJ00,115,5
5806,GM0131,2000JJ00,,
5807,GM0131,2003JJ00,,
5808,GM0131,2006JJ00,,
5809,GM0131,2008JJ00,,
5810,GM0131,2010JJ00,,
5811,GM0131,2012JJ00,,
5812,GM0131,2015JJ00,,
5813,GM0131,2017JJ00,,
5814,GM0091,1996JJ00,100,77
5815,GM0091,2000JJ00,97,78
5816,GM0091,2003JJ00,101,92
5817,GM0091,2006JJ00,97,121
5818,GM0091,2008JJ00,105,117
5819,GM0091,2010JJ00,118,115
5820,GM0091,2012JJ00,,
5821,GM0091,2015JJ00,,
5822,GM0091,2017JJ00,,
5823,GM0342,1996JJ00,110,17
5824,GM0342,2000JJ00,116,17
5825,GM0342,2003JJ00,117,39
5826,GM0342,2006JJ00,125,39
5827,GM0342,2008JJ00,129,44
5828,GM0342,2010JJ00,129,39
5829,GM0342,2012JJ00,127,40
5830,GM0342,2015JJ00,124,40
5831,GM0342,2017JJ00,121,32
5832,GM0847,1996JJ00,268,11
5833,GM0847,2000JJ00,256,11
5834,GM0847,2003JJ00,260,10
5835,GM0847,2006JJ00,256,10
5836,GM0847,2008JJ00,256,10
5837,GM0847,2010JJ00,259,14
5838,GM0847,2012JJ00,262,14
5839,GM0847,2015JJ00,259,14
5840,GM0847,2017JJ00,258,14
5841,GM0848,1996JJ00,66,19
5842,GM0848,2000JJ00,73,26
5843,GM0848,2003JJ00,73,18
5844,GM0848,2006JJ00,103,22
5845,GM0848,2008JJ00,102,22
5846,GM0848,2010JJ00,113,28
5847,GM0848,2012JJ00,121,27
5848,GM0848,2015JJ00,120,27
5849,GM0848,2017JJ00,119,27
5850,GM0612,1996JJ00,114,199
5851,GM0612,2000JJ00,115,201
5852,GM0612,2003JJ00,118,207
5853,GM0612,2006JJ00,125,186
5854,GM0612,2008JJ00,118,190
5855,GM0612,2010JJ00,114,211
5856,GM0612,2012JJ00,107,231
5857,GM0612,2015JJ00,,
5858,GM0612,2017JJ00,,
5859,GM0849,1996JJ00,99,0
5860,GM0849,2000JJ00,,
5861,GM0849,2003JJ00,,
5862,GM0849,2006JJ00,,
5863,GM0849,2008JJ00,,
5864,GM0849,2010JJ00,,
5865,GM0849,2012JJ00,,
5866,GM0849,2015JJ00,,
5867,GM0849,2017JJ00,,
5868,GM0179,1996JJ00,35,24
5869,GM0179,2000JJ00,35,24
5870,GM0179,2003JJ00,,
5871,GM0179,2006JJ00,,
5872,GM0179,2008JJ00,,
5873,GM0179,2010JJ00,,
5874,GM0179,2012JJ00,,
5875,GM0179,2015JJ00,,
5876,GM0179,2017JJ00,,
5877,GM0037,1996JJ00,288,123
5878,GM0037,2000JJ00,297,123
5879,GM0037,2003JJ00,306,69
5880,GM0037,2006JJ00,309,68
5881,GM0037,2008JJ00,307,68
5882,GM0037,2010JJ00,311,72
5883,GM0037,2012JJ00,311,72
5884,GM0037,2015JJ00,313,75
5885,GM0037,2017JJ00,312,76
5886,GM0850,1996JJ00,123,0
5887,GM0850,2000JJ00,,
5888,GM0850,2003JJ00,,
5889,GM0850,2006JJ00,,
5890,GM0850,2008JJ00,,
5891,GM0850,2010JJ00,,
5892,GM0850,2012JJ00,,
5893,GM0850,2015JJ00,,
5894,GM0850,2017JJ00,,
5895,GM0180,1996JJ00,389,3
5896,GM0180,2000JJ00,385,3
5897,GM0180,2003JJ00,404,5
5898,GM0180,2006JJ00,410,6
5899,GM0180,2008JJ00,410,5
5900,GM0180,2010JJ00,426,6
5901,GM0180,2012JJ00,424,9
5902,GM0180,2015JJ00,422,10
5903,GM0180,2017JJ00,423,10
5904,GM0532,1996JJ00,49,82
5905,GM0532,2000JJ00,48,103
5906,GM0532,2003JJ00,48,63
5907,GM0532,2006JJ00,49,62
5908,GM0532,2008JJ00,52,68
5909,GM0532,2010JJ00,52,71
5910,GM0532,2012JJ00,47,73
5911,GM0532,2015JJ00,47,73
5912,GM0532,2017JJ00,45,71
5913,GM0851,1996JJ00,224,9
5914,GM0851,2000JJ00,414,14
5915,GM0851,2003JJ00,419,18
5916,GM0851,2006JJ00,419,18
5917,GM0851,2008JJ00,408,18
5918,GM0851,2010JJ00,408,19
5919,GM0851,2012JJ00,393,19
5920,GM0851,2015JJ00,457,26
5921,GM0851,2017JJ00,458,27
5922,GM0280,1996JJ00,106,0
5923,GM0280,2000JJ00,108,0
5924,GM0280,2003JJ00,107,0
5925,GM0280,2006JJ00,,
5926,GM0280,2008JJ00,,
5927,GM0280,2010JJ00,,
5928,GM0280,2012JJ00,,
5929,GM0280,2015JJ00,,
5930,GM0280,2017JJ00,,
5931,GM0181,1996JJ00,227,37
5932,GM0181,2000JJ00,226,38
5933,GM0181,2003JJ00,,
5934,GM0181,2006JJ00,,
5935,GM0181,2008JJ00,,
5936,GM0181,2010JJ00,,
5937,GM0181,2012JJ00,,
5938,GM0181,2015JJ00,,
5939,GM0181,2017JJ00,,
5940,GM1708,1996JJ00,,
5941,GM1708,2000JJ00,,
5942,GM1708,2003JJ00,674,61
5943,GM1708,2006JJ00,676,64
5944,GM1708,2008JJ00,683,60
5945,GM1708,2010JJ00,689,62
5946,GM1708,2012JJ00,656,62
5947,GM1708,2015JJ00,630,74
5948,GM1708,2017JJ00,632,76
5949,GM0971,1996JJ00,94,64
5950,GM0971,2000JJ00,91,64
5951,GM0971,2003JJ00,93,69
5952,GM0971,2006JJ00,96,70
5953,GM0971,2008JJ00,97,71
5954,GM0971,2010JJ00,96,72
5955,GM0971,2012JJ00,89,72
5956,GM0971,2015JJ00,88,75
5957,GM0971,2017JJ00,90,112
5958,GM1904,1996JJ00,,
5959,GM1904,2000JJ00,,
5960,GM1904,2003JJ00,,
5961,GM1904,2006JJ00,,
5962,GM1904,2008JJ00,,
5963,GM1904,2010JJ00,,
5964,GM1904,2012JJ00,474,128
5965,GM1904,2015JJ00,483,137
5966,GM1904,2017JJ00,480,160
5967,GM0973,1996JJ00,32,3
5968,GM0973,2000JJ00,,
5969,GM0973,2003JJ00,,
5970,GM0973,2006JJ00,,
5971,GM0973,2008JJ00,,
5972,GM0973,2010JJ00,,
5973,GM0973,2012JJ00,,
5974,GM0973,2015JJ00,,
5975,GM0973,2017JJ00,,
5976,GM0617,1996JJ00,112,4
5977,GM0617,2000JJ00,111,5
5978,GM0617,2003JJ00,147,3
5979,GM0617,2006JJ00,149,3
5980,GM0617,2008JJ00,147,3
5981,GM0617,2010JJ00,144,3
5982,GM0617,2012JJ00,140,3
5983,GM0617,2015JJ00,152,3
5984,GM0617,2017JJ00,146,3
5985,GM1900,1996JJ00,,
5986,GM1900,2000JJ00,,
5987,GM1900,2003JJ00,,
5988,GM1900,2006JJ00,,
5989,GM1900,2008JJ00,,
5990,GM1900,2010JJ00,,
5991,GM1900,2012JJ00,1165,188
5992,GM1900,2015JJ00,1212,196
5993,GM1900,2017JJ00,1179,201
5994,GM0974,1996JJ00,116,2
5995,GM0974,2000JJ00,116,2
5996,GM0974,2003JJ00,,
5997,GM0974,2006JJ00,,
5998,GM0974,2008JJ00,,
5999,GM0974,2010JJ00,,
6000,GM0974,2012JJ00,,
6001,GM0974,2015JJ00,,
6002,GM0974,2017JJ00,,
6003,GM0975,1996JJ00,53,0
6004,GM0975,2000JJ00,50,0
6005,GM0975,2003JJ00,47,1
6006,GM0975,2006JJ00,47,0
6007,GM0975,2008JJ00,,
6008,GM0975,2010JJ00,,
6009,GM0975,2012JJ00,,
6010,GM0975,2015JJ00,,
6011,GM0975,2017JJ00,,
6012,GM0976,1996JJ00,39,48
6013,GM0976,2000JJ00,41,60
6014,GM0976,2003JJ00,,
6015,GM0976,2006JJ00,,
6016,GM0976,2008JJ00,,
6017,GM0976,2010JJ00,,
6018,GM0976,2012JJ00,,
6019,GM0976,2015JJ00,,
6020,GM0976,2017JJ00,,
6021,GM0853,1996JJ00,116,0
6022,GM0853,2000JJ00,,
6023,GM0853,2003JJ00,,
6024,GM0853,2006JJ00,,
6025,GM0853,2008JJ00,,
6026,GM0853,2010JJ00,,
6027,GM0853,2012JJ00,,
6028,GM0853,2015JJ00,,
6029,GM0853,2017JJ00,,
6030,GM0715,1996JJ00,430,70
6031,GM0715,2000JJ00,433,67
6032,GM0715,2003JJ00,953,99
6033,GM0715,2006JJ00,973,102
6034,GM0715,2008JJ00,1005,105
6035,GM0715,2010JJ00,952,95
6036,GM0715,2012JJ00,910,98
6037,GM0715,2015JJ00,939,88
6038,GM0715,2017JJ00,907,98
6039,GM0093,1996JJ00,71,0
6040,GM0093,2000JJ00,72,0
6041,GM0093,2003JJ00,66,0
6042,GM0093,2006JJ00,87,0
6043,GM0093,2008JJ00,81,0
6044,GM0093,2010JJ00,68,0
6045,GM0093,2012JJ00,68,0
6046,GM0093,2015JJ00,68,0
6047,GM0093,2017JJ00,67,0
6048,GM0854,1996JJ00,33,0
6049,GM0854,2000JJ00,,
6050,GM0854,2003JJ00,,
6051,GM0854,2006JJ00,,
6052,GM0854,2008JJ00,,
6053,GM0854,2010JJ00,,
6054,GM0854,2012JJ00,,
6055,GM0854,2015JJ00,,
6056,GM0854,2017JJ00,,
6057,GM0448,1996JJ00,331,15
6058,GM0448,2000JJ00,332,15
6059,GM0448,2003JJ00,328,9
6060,GM0448,2006JJ00,333,9
6061,GM0448,2008JJ00,337,6
6062,GM0448,2010JJ00,332,6
6063,GM0448,2012JJ00,306,5
6064,GM0448,2015JJ00,307,5
6065,GM0448,2017JJ00,314,5
6066,GM1525,1996JJ00,,
6067,GM1525,2000JJ00,,
6068,GM1525,2003JJ00,,
6069,GM1525,2006JJ00,89,27
6070,GM1525,2008JJ00,91,27
6071,GM1525,2010JJ00,92,27
6072,GM1525,2012JJ00,91,27
6073,GM1525,2015JJ00,88,33
6074,GM1525,2017JJ00,91,34
6075,GM0716,1996JJ00,612,19
6076,GM0716,2000JJ00,614,18
6077,GM0716,2003JJ00,608,15
6078,GM0716,2006JJ00,613,15
6079,GM0716,2008JJ00,618,12
6080,GM0716,2010JJ00,610,8
6081,GM0716,2012JJ00,587,25
6082,GM0716,2015JJ00,573,24
6083,GM0716,2017JJ00,563,23
6084,GM0977,1996JJ00,17,0
6085,GM0977,2000JJ00,18,0
6086,GM0977,2003JJ00,17,0
6087,GM0977,2006JJ00,17,0
6088,GM0977,2008JJ00,,
6089,GM0977,2010JJ00,,
6090,GM0977,2012JJ00,,
6091,GM0977,2015JJ00,,
6092,GM0977,2017JJ00,,
6093,GM0281,1996JJ00,156,44
6094,GM0281,2000JJ00,157,44
6095,GM0281,2003JJ00,155,74
6096,GM0281,2006JJ00,166,83
6097,GM0281,2008JJ00,193,80
6098,GM0281,2010JJ00,190,80
6099,GM0281,2012JJ00,186,78
6100,GM0281,2015JJ00,190,89
6101,GM0281,2017JJ00,172,88
6102,GM0855,1996JJ00,308,296
6103,GM0855,2000JJ00,501,333
6104,GM0855,2003JJ00,524,360
6105,GM0855,2006JJ00,540,351
6106,GM0855,2008JJ00,555,349
6107,GM0855,2010JJ00,574,384
6108,GM0855,2012JJ00,584,390
6109,GM0855,2015JJ00,566,393
6110,GM0855,2017JJ00,562,428
6111,GM0183,1996JJ00,327,3
6112,GM0183,2000JJ00,330,3
6113,GM0183,2003JJ00,332,3
6114,GM0183,2006JJ00,330,4
6115,GM0183,2008JJ00,331,4
6116,GM0183,2010JJ00,339,4
6117,GM0183,2012JJ00,339,7
6118,GM0183,2015JJ00,334,7
6119,GM0183,2017JJ00,335,7
6120,GM1700,1996JJ00,,
6121,GM1700,2000JJ00,,
6122,GM1700,2003JJ00,299,18
6123,GM1700,2006JJ00,297,19
6124,GM1700,2008JJ00,298,18
6125,GM1700,2010JJ00,303,18
6126,GM1700,2012JJ00,305,18
6127,GM1700,2015JJ00,304,16
6128,GM1700,2017JJ00,300,17
6129,GM1730,1996JJ00,,
6130,GM1730,2000JJ00,365,23
6131,GM1730,2003JJ00,365,21
6132,GM1730,2006JJ00,361,26
6133,GM1730,2008JJ00,362,26
6134,GM1730,2010JJ00,369,26
6135,GM1730,2012JJ00,369,29
6136,GM1730,2015JJ00,366,32
6137,GM1730,2017JJ00,359,31
6138,GM0737,1996JJ00,341,65
6139,GM0737,2000JJ00,347,68
6140,GM0737,2003JJ00,346,66
6141,GM0737,2006JJ00,354,67
6142,GM0737,2008JJ00,358,71
6143,GM0737,2010JJ00,368,67
6144,GM0737,2012JJ00,362,55
6145,GM0737,2015JJ00,358,75
6146,GM0737,2017JJ00,410,82
6147,GM0282,1996JJ00,81,13
6148,GM0282,2000JJ00,76,13
6149,GM0282,2003JJ00,113,13
6150,GM0282,2006JJ00,114,13
6151,GM0282,2008JJ00,116,13
6152,GM0282,2010JJ00,103,11
6153,GM0282,2012JJ00,101,13
6154,GM0282,2015JJ00,,
6155,GM0282,2017JJ00,,
6156,GM0856,1996JJ00,188,79
6157,GM0856,2000JJ00,184,82
6158,GM0856,2003JJ00,188,85
6159,GM0856,2006JJ00,240,88
6160,GM0856,2008JJ00,241,90
6161,GM0856,2010JJ00,240,90
6162,GM0856,2012JJ00,237,89
6163,GM0856,2015JJ00,235,90
6164,GM0856,2017JJ00,233,101
6165,GM0857,1996JJ00,48,4
6166,GM0857,2000JJ00,,
6167,GM0857,2003JJ00,,
6168,GM0857,2006JJ00,,
6169,GM0857,2008JJ00,,
6170,GM0857,2010JJ00,,
6171,GM0857,2012JJ00,,
6172,GM0857,2015JJ00,,
6173,GM0857,2017JJ00,,
6174,GM0450,1996JJ00,78,8
6175,GM0450,2000JJ00,74,8
6176,GM0450,2003JJ00,70,13
6177,GM0450,2006JJ00,74,13
6178,GM0450,2008JJ00,78,13
6179,GM0450,2010JJ00,78,15
6180,GM0450,2012JJ00,75,12
6181,GM0450,2015JJ00,76,12
6182,GM0450,2017JJ00,75,12
6183,GM0451,1996JJ00,75,21
6184,GM0451,2000JJ00,79,20
6185,GM0451,2003JJ00,75,54
6186,GM0451,2006JJ00,75,52
6187,GM0451,2008JJ00,76,47
6188,GM0451,2010JJ00,75,42
6189,GM0451,2012JJ00,72,43
6190,GM0451,2015JJ00,63,74
6191,GM0451,2017JJ00,63,78
6192,GM0184,1996JJ00,19,20
6193,GM0184,2000JJ00,18,20
6194,GM0184,2003JJ00,30,23
6195,GM0184,2006JJ00,31,33
6196,GM0184,2008JJ00,31,31
6197,GM0184,2010JJ00,31,29
6198,GM0184,2012JJ00,30,29
6199,GM0184,2015JJ00,30,29
6200,GM0184,2017JJ00,30,28
6201,GM0344,1996JJ00,558,289
6202,GM0344,2000JJ00,568,287
6203,GM0344,2003JJ00,716,374
6204,GM0344,2006JJ00,746,433
6205,GM0344,2008JJ00,793,487
6206,GM0344,2010JJ00,828,443
6207,GM0344,2012JJ00,825,464
6208,GM0344,2015JJ00,798,564
6209,GM0344,2017JJ00,796,681
6210,GM1581,1996JJ00,,
6211,GM1581,2000JJ00,,
6212,GM1581,2003JJ00,,
6213,GM1581,2006JJ00,284,85
6214,GM1581,2008JJ00,283,83
6215,GM1581,2010JJ00,280,84
6216,GM1581,2012JJ00,281,77
6217,GM1581,2015JJ00,279,78
6218,GM1581,2017JJ00,282,114
6219,GM0981,1996JJ00,65,5
6220,GM0981,2000JJ00,66,5
6221,GM0981,2003JJ00,68,10
6222,GM0981,2006JJ00,69,12
6223,GM0981,2008JJ00,69,10
6224,GM0981,2010JJ00,68,10
6225,GM0981,2012JJ00,55,10
6226,GM0981,2015JJ00,53,10
6227,GM0981,2017JJ00,53,12
6228,GM0283,1996JJ00,207,6
6229,GM0283,2000JJ00,206,6
6230,GM0283,2003JJ00,,
6231,GM0283,2006JJ00,,
6232,GM0283,2008JJ00,,
6233,GM0283,2010JJ00,,
6234,GM0283,2012JJ00,,
6235,GM0283,2015JJ00,,
6236,GM0283,2017JJ00,,
6237,GM0619,1996JJ00,16,3
6238,GM0619,2000JJ00,16,3
6239,GM0619,2003JJ00,18,2
6240,GM0619,2006JJ00,,
6241,GM0619,2008JJ00,,
6242,GM0619,2010JJ00,,
6243,GM0619,2012JJ00,,
6244,GM0619,2015JJ00,,
6245,GM0619,2017JJ00,,
6246,GM0994,1996JJ00,146,2
6247,GM0994,2000JJ00,144,2
6248,GM0994,2003JJ00,140,11
6249,GM0994,2006JJ00,144,12
6250,GM0994,2008JJ00,152,10
6251,GM0994,2010JJ00,152,10
6252,GM0994,2012JJ00,148,15
6253,GM0994,2015JJ00,148,15
6254,GM0994,2017JJ00,138,15
6255,GM0720,1996JJ00,91,4
6256,GM0720,2000JJ00,,
6257,GM0720,2003JJ00,,
6258,GM0720,2006JJ00,,
6259,GM0720,2008JJ00,,
