ID,RegioS,Perioden,Bevolkingsdichtheid_57
21441,GM0864,2015JJ00,
21442,GM0864,2016JJ00,
21443,GM0864,2017JJ00,
21444,GM0864,2018JJ00,
21445,GM0864,2019JJ00,
21446,GM0864,2020JJ00,
21447,GM0864,2021JJ00,
21448,GM0864,2022JJ00,
21449,GM0864,2023JJ00,
21450,GM0864,2024JJ00,
21451,GM0864,2025JJ00,
21452,GM0718,1995JJ00,1293
21453,GM0718,1996JJ00,1290
21454,GM0718,1997JJ00,1304
21455,GM0718,1998JJ00,1309
21456,GM0718,1999JJ00,1303
21457,GM0718,2000JJ00,1296
21458,GM0718,2001JJ00,1309
21459,GM0718,2002JJ00,1328
21460,GM0718,2003JJ00,1324
21461,GM0718,2004JJ00,1325
21462,GM0718,2005JJ00,1329
21463,GM0718,2006JJ00,1320
21464,GM0718,2007JJ00,1318
21465,GM0718,2008JJ00,1312
21466,GM0718,2009JJ00,1309
21467,GM0718,2010JJ00,1307
21468,GM0718,2011JJ00,1303
21469,GM0718,2012JJ00,1302
21470,GM0718,2013JJ00,1300
21471,GM0718,2014JJ00,1300
21472,GM0718,2015JJ00,1301
21473,GM0718,2016JJ00,1298
21474,GM0718,2017JJ00,1296
21475,GM0718,2018JJ00,1296
21476,GM0718,2019JJ00,1293
21477,GM0718,2020JJ00,1293
21478,GM0718,2021JJ00,1293
21479,GM0718,2022JJ00,1297
21480,GM0718,2023JJ00,1314
21481,GM0718,2024JJ00,1321
21482,GM0718,2025JJ00,1331
21483,GM0623,1995JJ00,182
21484,GM0623,1996JJ00,184
21485,GM0623,1997JJ00,184
21486,GM0623,1998JJ00,185
21487,GM0623,1999JJ00,185
21488,GM0623,2000JJ00,184
21489,GM0623,2001JJ00,184
21490,GM0623,2002JJ00,184
21491,GM0623,2003JJ00,182
21492,GM0623,2004JJ00,182
21493,GM0623,2005JJ00,182
21494,GM0623,2006JJ00,183
21495,GM0623,2007JJ00,182
21496,GM0623,2008JJ00,183
21497,GM0623,2009JJ00,182
21498,GM0623,2010JJ00,181
21499,GM0623,2011JJ00,183
21500,GM0623,2012JJ00,182
21501,GM0623,2013JJ00,181
21502,GM0623,2014JJ00,180
21503,GM0623,2015JJ00,
21504,GM0623,2016JJ00,
21505,GM0623,2017JJ00,
21506,GM0623,2018JJ00,
21507,GM0623,2019JJ00,
21508,GM0623,2020JJ00,
21509,GM0623,2021JJ00,
21510,GM0623,2022JJ00,
21511,GM0623,2023JJ00,
21512,GM0623,2024JJ00,
21513,GM0623,2025JJ00,
21514,GM0986,1995JJ00,418
21515,GM0986,1996JJ00,416
21516,GM0986,1997JJ00,416
21517,GM0986,1998JJ00,416
21518,GM0986,1999JJ00,414
21519,GM0986,2000JJ00,414
21520,GM0986,2001JJ00,417
21521,GM0986,2002JJ00,417
21522,GM0986,2003JJ00,415
21523,GM0986,2004JJ00,412
21524,GM0986,2005JJ00,411
21525,GM0986,2006JJ00,411
21526,GM0986,2007JJ00,407
21527,GM0986,2008JJ00,405
21528,GM0986,2009JJ00,404
21529,GM0986,2010JJ00,403
21530,GM0986,2011JJ00,402
21531,GM0986,2012JJ00,402
21532,GM0986,2013JJ00,400
21533,GM0986,2014JJ00,395
21534,GM0986,2015JJ00,393
21535,GM0986,2016JJ00,396
21536,GM0986,2017JJ00,395
21537,GM0986,2018JJ00,393
21538,GM0986,2019JJ00,395
21539,GM0986,2020JJ00,396
21540,GM0986,2021JJ00,396
21541,GM0986,2022JJ00,394
21542,GM0986,2023JJ00,394
21543,GM0986,2024JJ00,393
21544,GM0986,2025JJ00,399
21545,GM0624,1995JJ00,6382
21546,GM0624,1996JJ00,6335
21547,GM0624,1997JJ00,6307
21548,GM0624,1998JJ00,6266
21549,GM0624,1999JJ00,6178
21550,GM0624,2000JJ00,6169
21551,GM0624,2001JJ00,6195
21552,GM0624,2002JJ00,
21553,GM0624,2003JJ00,
21554,GM0624,2004JJ00,
21555,GM0624,2005JJ00,
21556,GM0624,2006JJ00,
21557,GM0624,2007JJ00,
21558,GM0624,2008JJ00,
21559,GM0624,2009JJ00,
21560,GM0624,2010JJ00,
21561,GM0624,2011JJ00,
21562,GM0624,2012JJ00,
21563,GM0624,2013JJ00,
21564,GM0624,2014JJ00,
21565,GM0624,2015JJ00,
21566,GM0624,2016JJ00,
21567,GM0624,2017JJ00,
21568,GM0624,2018JJ00,
21569,GM0624,2019JJ00,
21570,GM0624,2020JJ00,
21571,GM0624,2021JJ00,
21572,GM0624,2022JJ00,
21573,GM0624,2023JJ00,
21574,GM0624,2024JJ00,
21575,GM0624,2025JJ00,
21576,GM0625,1995JJ00,925
21577,GM0625,1996JJ00,953
21578,GM0625,1997JJ00,968
21579,GM0625,1998JJ00,986
21580,GM0625,1999JJ00,1040
21581,GM0625,2000JJ00,1105
21582,GM0625,2001JJ00,1133
21583,GM0625,2002JJ00,1167
21584,GM0625,2003JJ00,1178
21585,GM0625,2004JJ00,1206
21586,GM0625,2005JJ00,1217
21587,GM0625,2006JJ00,
21588,GM0625,2007JJ00,
21589,GM0625,2008JJ00,
21590,GM0625,2009JJ00,
21591,GM0625,2010JJ00,
21592,GM0625,2011JJ00,
21593,GM0625,2012JJ00,
21594,GM0625,2013JJ00,
21595,GM0625,2014JJ00,
21596,GM0625,2015JJ00,
21597,GM0625,2016JJ00,
21598,GM0625,2017JJ00,
21599,GM0625,2018JJ00,
21600,GM0625,2019JJ00,
21601,GM0625,2020JJ00,
21602,GM0625,2021JJ00,
21603,GM0625,2022JJ00,
21604,GM0625,2023JJ00,
21605,GM0625,2024JJ00,
21606,GM0625,2025JJ00,
21607,GM1992,1995JJ00,
21608,GM1992,1996JJ00,
21609,GM1992,1997JJ00,
21610,GM1992,1998JJ00,
21611,GM1992,1999JJ00,
21612,GM1992,2000JJ00,
21613,GM1992,2001JJ00,
21614,GM1992,2002JJ00,
21615,GM1992,2003JJ00,
21616,GM1992,2004JJ00,
21617,GM1992,2005JJ00,
21618,GM1992,2006JJ00,
21619,GM1992,2007JJ00,
21620,GM1992,2008JJ00,
21621,GM1992,2009JJ00,
21622,GM1992,2010JJ00,
21623,GM1992,2011JJ00,
21624,GM1992,2012JJ00,
21625,GM1992,2013JJ00,
21626,GM1992,2014JJ00,
21627,GM1992,2015JJ00,
21628,GM1992,2016JJ00,
21629,GM1992,2017JJ00,
21630,GM1992,2018JJ00,
21631,GM1992,2019JJ00,
21632,GM1992,2020JJ00,
21633,GM1992,2021JJ00,
21634,GM1992,2022JJ00,
21635,GM1992,2023JJ00,607
21636,GM1992,2024JJ00,610
21637,GM1992,2025JJ00,612
21638,GM0626,1995JJ00,2022
21639,GM0626,1996JJ00,2026
21640,GM0626,1997JJ00,2045
21641,GM0626,1998JJ00,2046
21642,GM0626,1999JJ00,2036
21643,GM0626,2000JJ00,2023
21644,GM0626,2001JJ00,2020
21645,GM0626,2002JJ00,2014
21646,GM0626,2003JJ00,2010
21647,GM0626,2004JJ00,2007
21648,GM0626,2005JJ00,2026
21649,GM0626,2006JJ00,2040
21650,GM0626,2007JJ00,2031
21651,GM0626,2008JJ00,2038
21652,GM0626,2009JJ00,2058
21653,GM0626,2010JJ00,2100
21654,GM0626,2011JJ00,2139
21655,GM0626,2012JJ00,2179
21656,GM0626,2013JJ00,2210
21657,GM0626,2014JJ00,2237
21658,GM0626,2015JJ00,2254
21659,GM0626,2016JJ00,2258
21660,GM0626,2017JJ00,2267
21661,GM0626,2018JJ00,2284
21662,GM0626,2019JJ00,2287
21663,GM0626,2020JJ00,2297
21664,GM0626,2021JJ00,2302
21665,GM0626,2022JJ00,2306
21666,GM0626,2023JJ00,2309
21667,GM0626,2024JJ00,2306
21668,GM0626,2025JJ00,2331
21669,GM0285,1995JJ00,193
21670,GM0285,1996JJ00,193
21671,GM0285,1997JJ00,193
21672,GM0285,1998JJ00,192
21673,GM0285,1999JJ00,192
21674,GM0285,2000JJ00,192
21675,GM0285,2001JJ00,192
21676,GM0285,2002JJ00,193
21677,GM0285,2003JJ00,192
21678,GM0285,2004JJ00,192
21679,GM0285,2005JJ00,191
21680,GM0285,2006JJ00,191
21681,GM0285,2007JJ00,191
21682,GM0285,2008JJ00,192
21683,GM0285,2009JJ00,193
21684,GM0285,2010JJ00,193
21685,GM0285,2011JJ00,193
21686,GM0285,2012JJ00,193
21687,GM0285,2013JJ00,193
21688,GM0285,2014JJ00,193
21689,GM0285,2015JJ00,194
21690,GM0285,2016JJ00,195
21691,GM0285,2017JJ00,197
21692,GM0285,2018JJ00,198
21693,GM0285,2019JJ00,199
21694,GM0285,2020JJ00,200
21695,GM0285,2021JJ00,202
21696,GM0285,2022JJ00,203
21697,GM0285,2023JJ00,205
21698,GM0285,2024JJ00,206
21699,GM0285,2025JJ00,208
21700,GM0286,1995JJ00,124
21701,GM0286,1996JJ00,125
21702,GM0286,1997JJ00,126
21703,GM0286,1998JJ00,125
21704,GM0286,1999JJ00,124
21705,GM0286,2000JJ00,126
21706,GM0286,2001JJ00,126
21707,GM0286,2002JJ00,127
21708,GM0286,2003JJ00,126
21709,GM0286,2004JJ00,125
21710,GM0286,2005JJ00,
21711,GM0286,2006JJ00,
21712,GM0286,2007JJ00,
21713,GM0286,2008JJ00,
21714,GM0286,2009JJ00,
21715,GM0286,2010JJ00,
21716,GM0286,2011JJ00,
21717,GM0286,2012JJ00,
21718,GM0286,2013JJ00,
21719,GM0286,2014JJ00,
21720,GM0286,2015JJ00,
21721,GM0286,2016JJ00,
21722,GM0286,2017JJ00,
21723,GM0286,2018JJ00,
21724,GM0286,2019JJ00,
21725,GM0286,2020JJ00,
21726,GM0286,2021JJ00,
21727,GM0286,2022JJ00,
21728,GM0286,2023JJ00,
21729,GM0286,2024JJ00,
21730,GM0286,2025JJ00,
21731,GM0133,1995JJ00,90
21732,GM0133,1996JJ00,90
21733,GM0133,1997JJ00,91
21734,GM0133,1998JJ00,
21735,GM0133,1999JJ00,
21736,GM0133,2000JJ00,
21737,GM0133,2001JJ00,
21738,GM0133,2002JJ00,
21739,GM0133,2003JJ00,
21740,GM0133,2004JJ00,
21741,GM0133,2005JJ00,
21742,GM0133,2006JJ00,
21743,GM0133,2007JJ00,
21744,GM0133,2008JJ00,
21745,GM0133,2009JJ00,
21746,GM0133,2010JJ00,
21747,GM0133,2011JJ00,
21748,GM0133,2012JJ00,
21749,GM0133,2013JJ00,
21750,GM0133,2014JJ00,
21751,GM0133,2015JJ00,
21752,GM0133,2016JJ00,
21753,GM0133,2017JJ00,
21754,GM0133,2018JJ00,
21755,GM0133,2019JJ00,
21756,GM0133,2020JJ00,
21757,GM0133,2021JJ00,
21758,GM0133,2022JJ00,
21759,GM0133,2023JJ00,
21760,GM0133,2024JJ00,
21761,GM0133,2025JJ00,
21762,GM0186,1995JJ00,263
21763,GM0186,1996JJ00,264
21764,GM0186,1997JJ00,270
21765,GM0186,1998JJ00,270
21766,GM0186,1999JJ00,271
21767,GM0186,2000JJ00,273
21768,GM0186,2001JJ00,312
21769,GM0186,2002JJ00,312
21770,GM0186,2003JJ00,
21771,GM0186,2004JJ00,
21772,GM0186,2005JJ00,
21773,GM0186,2006JJ00,
21774,GM0186,2007JJ00,
21775,GM0186,2008JJ00,
21776,GM0186,2009JJ00,
21777,GM0186,2010JJ00,
21778,GM0186,2011JJ00,
21779,GM0186,2012JJ00,
21780,GM0186,2013JJ00,
21781,GM0186,2014JJ00,
21782,GM0186,2015JJ00,
21783,GM0186,2016JJ00,
21784,GM0186,2017JJ00,
21785,GM0186,2018JJ00,
21786,GM0186,2019JJ00,
21787,GM0186,2020JJ00,
21788,GM0186,2021JJ00,
21789,GM0186,2022JJ00,
21790,GM0186,2023JJ00,
21791,GM0186,2024JJ00,
21792,GM0186,2025JJ00,
21793,GM0865,1995JJ00,663
21794,GM0865,1996JJ00,735
21795,GM0865,1997JJ00,747
21796,GM0865,1998JJ00,746
21797,GM0865,1999JJ00,748
21798,GM0865,2000JJ00,755
21799,GM0865,2001JJ00,759
21800,GM0865,2002JJ00,763
21801,GM0865,2003JJ00,754
21802,GM0865,2004JJ00,751
21803,GM0865,2005JJ00,753
21804,GM0865,2006JJ00,753
21805,GM0865,2007JJ00,753
21806,GM0865,2008JJ00,756
21807,GM0865,2009JJ00,755
21808,GM0865,2010JJ00,758
21809,GM0865,2011JJ00,766
21810,GM0865,2012JJ00,770
21811,GM0865,2013JJ00,763
21812,GM0865,2014JJ00,765
21813,GM0865,2015JJ00,772
21814,GM0865,2016JJ00,775
21815,GM0865,2017JJ00,782
21816,GM0865,2018JJ00,789
21817,GM0865,2019JJ00,782
21818,GM0865,2020JJ00,787
21819,GM0865,2021JJ00,527
21820,GM0865,2022JJ00,530
21821,GM0865,2023JJ00,535
21822,GM0865,2024JJ00,539
21823,GM0865,2025JJ00,550
21824,GM1949,1995JJ00,
21825,GM1949,1996JJ00,
21826,GM1949,1997JJ00,
21827,GM1949,1998JJ00,
21828,GM1949,1999JJ00,
21829,GM1949,2000JJ00,
21830,GM1949,2001JJ00,
21831,GM1949,2002JJ00,
21832,GM1949,2003JJ00,
21833,GM1949,2004JJ00,
21834,GM1949,2005JJ00,
21835,GM1949,2006JJ00,
21836,GM1949,2007JJ00,
21837,GM1949,2008JJ00,
21838,GM1949,2009JJ00,
21839,GM1949,2010JJ00,
21840,GM1949,2011JJ00,
21841,GM1949,2012JJ00,
21842,GM1949,2013JJ00,
21843,GM1949,2014JJ00,
21844,GM1949,2015JJ00,
21845,GM1949,2016JJ00,
21846,GM1949,2017JJ00,
21847,GM1949,2018JJ00,161
21848,GM1949,2019JJ00,162
21849,GM1949,2020JJ00,162
21850,GM1949,2021JJ00,162
21851,GM1949,2022JJ00,162
21852,GM1949,2023JJ00,164
21853,GM1949,2024JJ00,164
21854,GM1949,2025JJ00,164
21855,GM0866,1995JJ00,728
21856,GM0866,1996JJ00,734
21857,GM0866,1997JJ00,709
21858,GM0866,1998JJ00,716
21859,GM0866,1999JJ00,722
21860,GM0866,2000JJ00,725
21861,GM0866,2001JJ00,726
21862,GM0866,2002JJ00,722
21863,GM0866,2003JJ00,728
21864,GM0866,2004JJ00,735
21865,GM0866,2005JJ00,734
21866,GM0866,2006JJ00,735
21867,GM0866,2007JJ00,737
21868,GM0866,2008JJ00,744
21869,GM0866,2009JJ00,737
21870,GM0866,2010JJ00,737
21871,GM0866,2011JJ00,736
21872,GM0866,2012JJ00,737
21873,GM0866,2013JJ00,747
21874,GM0866,2014JJ00,749
21875,GM0866,2015JJ00,754
21876,GM0866,2016JJ00,760
21877,GM0866,2017JJ00,755
21878,GM0866,2018JJ00,763
21879,GM0866,2019JJ00,770
21880,GM0866,2020JJ00,780
21881,GM0866,2021JJ00,784
21882,GM0866,2022JJ00,787
21883,GM0866,2023JJ00,803
21884,GM0866,2024JJ00,804
21885,GM0866,2025JJ00,800
21886,GM0867,1995JJ00,1318
21887,GM0867,1996JJ00,1318
21888,GM0867,1997JJ00,686
21889,GM0867,1998JJ00,691
21890,GM0867,1999JJ00,697
21891,GM0867,2000JJ00,699
21892,GM0867,2001JJ00,699
21893,GM0867,2002JJ00,701
21894,GM0867,2003JJ00,704
21895,GM0867,2004JJ00,705
21896,GM0867,2005JJ00,707
21897,GM0867,2006JJ00,707
21898,GM0867,2007JJ00,706
21899,GM0867,2008JJ00,705
21900,GM0867,2009JJ00,707
21901,GM0867,2010JJ00,707
21902,GM0867,2011JJ00,715
21903,GM0867,2012JJ00,719
21904,GM0867,2013JJ00,719
21905,GM0867,2014JJ00,720
21906,GM0867,2015JJ00,723
21907,GM0867,2016JJ00,728
21908,GM0867,2017JJ00,734
21909,GM0867,2018JJ00,739
21910,GM0867,2019JJ00,747
21911,GM0867,2020JJ00,753
21912,GM0867,2021JJ00,756
21913,GM0867,2022JJ00,765
21914,GM0867,2023JJ00,774
21915,GM0867,2024JJ00,779
21916,GM0867,2025JJ00,794
21917,GM0627,1995JJ00,930
21918,GM0627,1996JJ00,928
21919,GM0627,1997JJ00,937
21920,GM0627,1998JJ00,957
21921,GM0627,1999JJ00,961
21922,GM0627,2000JJ00,955
21923,GM0627,2001JJ00,962
21924,GM0627,2002JJ00,964
21925,GM0627,2003JJ00,962
21926,GM0627,2004JJ00,944
21927,GM0627,2005JJ00,941
21928,GM0627,2006JJ00,933
21929,GM0627,2007JJ00,927
21930,GM0627,2008JJ00,918
21931,GM0627,2009JJ00,912
21932,GM0627,2010JJ00,911
21933,GM0627,2011JJ00,908
21934,GM0627,2012JJ00,906
21935,GM0627,2013JJ00,901
21936,GM0627,2014JJ00,912
21937,GM0627,2015JJ00,917
21938,GM0627,2016JJ00,933
21939,GM0627,2017JJ00,949
21940,GM0627,2018JJ00,993
21941,GM0627,2019JJ00,1019
21942,GM0627,2020JJ00,1055
21943,GM0627,2021JJ00,1097
21944,GM0627,2022JJ00,1129
21945,GM0627,2023JJ00,1175
21946,GM0627,2024JJ00,1225
21947,GM0627,2025JJ00,1262
21948,GM0289,1995JJ00,1064
21949,GM0289,1996JJ00,1068
21950,GM0289,1997JJ00,1077
21951,GM0289,1998JJ00,1071
21952,GM0289,1999JJ00,1087
21953,GM0289,2000JJ00,1091
21954,GM0289,2001JJ00,1103
21955,GM0289,2002JJ00,1109
21956,GM0289,2003JJ00,1141
21957,GM0289,2004JJ00,1151
21958,GM0289,2005JJ00,1154
21959,GM0289,2006JJ00,1159
21960,GM0289,2007JJ00,1171
21961,GM0289,2008JJ00,1188
21962,GM0289,2009JJ00,1205
21963,GM0289,2010JJ00,1227
21964,GM0289,2011JJ00,1202
21965,GM0289,2012JJ00,1215
21966,GM0289,2013JJ00,1228
21967,GM0289,2014JJ00,1228
21968,GM0289,2015JJ00,1240
21969,GM0289,2016JJ00,1244
21970,GM0289,2017JJ00,1264
21971,GM0289,2018JJ00,1263
21972,GM0289,2019JJ00,1275
21973,GM0289,2020JJ00,1304
21974,GM0289,2021JJ00,1303
21975,GM0289,2022JJ00,1313
21976,GM0289,2023JJ00,1347
21977,GM0289,2024JJ00,1400
21978,GM0289,2025JJ00,1407
21979,GM0628,1995JJ00,502
21980,GM0628,1996JJ00,518
21981,GM0628,1997JJ00,526
21982,GM0628,1998JJ00,527
21983,GM0628,1999JJ00,525
21984,GM0628,2000JJ00,520
21985,GM0628,2001JJ00,512
21986,GM0628,2002JJ00,502
21987,GM0628,2003JJ00,498
21988,GM0628,2004JJ00,498
21989,GM0628,2005JJ00,490
21990,GM0628,2006JJ00,
21991,GM0628,2007JJ00,
21992,GM0628,2008JJ00,
21993,GM0628,2009JJ00,
21994,GM0628,2010JJ00,
21995,GM0628,2011JJ00,
21996,GM0628,2012JJ00,
21997,GM0628,2013JJ00,
21998,GM0628,2014JJ00,
21999,GM0628,2015JJ00,
22000,GM0628,2016JJ00,
22001,GM0628,2017JJ00,
22002,GM0628,2018JJ00,
22003,GM0628,2019JJ00,
22004,GM0628,2020JJ00,
22005,GM0628,2021JJ00,
22006,GM0628,2022JJ00,
22007,GM0628,2023JJ00,
22008,GM0628,2024JJ00,
22009,GM0628,2025JJ00,
22010,GM0291,1995JJ00,545
22011,GM0291,1996JJ00,543
22012,GM0291,1997JJ00,544
22013,GM0291,1998JJ00,539
22014,GM0291,1999JJ00,537
22015,GM0291,2000JJ00,532
22016,GM0291,2001JJ00,544
22017,GM0291,2002JJ00,543
22018,GM0291,2003JJ00,537
22019,GM0291,2004JJ00,548
22020,GM0291,2005JJ00,
22021,GM0291,2006JJ00,
22022,GM0291,2007JJ00,
22023,GM0291,2008JJ00,
22024,GM0291,2009JJ00,
22025,GM0291,2010JJ00,
22026,GM0291,2011JJ00,
22027,GM0291,2012JJ00,
22028,GM0291,2013JJ00,
22029,GM0291,2014JJ00,
22030,GM0291,2015JJ00,
22031,GM0291,2016JJ00,
22032,GM0291,2017JJ00,
22033,GM0291,2018JJ00,
22034,GM0291,2019JJ00,
22035,GM0291,2020JJ00,
22036,GM0291,2021JJ00,
22037,GM0291,2022JJ00,
22038,GM0291,2023JJ00,
22039,GM0291,2024JJ00,
22040,GM0291,2025JJ00,
22041,GM0869,1995JJ00,279
22042,GM0869,1996JJ00,281
22043,GM0869,1997JJ00,
22044,GM0869,1998JJ00,
22045,GM0869,1999JJ00,
22046,GM0869,2000JJ00,
22047,GM0869,2001JJ00,
22048,GM0869,2002JJ00,
22049,GM0869,2003JJ00,
22050,GM0869,2004JJ00,
22051,GM0869,2005JJ00,
22052,GM0869,2006JJ00,
22053,GM0869,2007JJ00,
22054,GM0869,2008JJ00,
22055,GM0869,2009JJ00,
22056,GM0869,2010JJ00,
22057,GM0869,2011JJ00,
22058,GM0869,2012JJ00,
22059,GM0869,2013JJ00,
22060,GM0869,2014JJ00,
22061,GM0869,2015JJ00,
22062,GM0869,2016JJ00,
22063,GM0869,2017JJ00,
22064,GM0869,2018JJ00,
22065,GM0869,2019JJ00,
22066,GM0869,2020JJ00,
22067,GM0869,2021JJ00,
22068,GM0869,2022JJ00,
22069,GM0869,2023JJ00,
22070,GM0869,2024JJ00,
22071,GM0869,2025JJ00,
22072,GM0629,1995JJ00,509
22073,GM0629,1996JJ00,508
22074,GM0629,1997JJ00,516
22075,GM0629,1998JJ00,515
22076,GM0629,1999JJ00,513
22077,GM0629,2000JJ00,512
22078,GM0629,2001JJ00,512
22079,GM0629,2002JJ00,508
22080,GM0629,2003JJ00,505
22081,GM0629,2004JJ00,502
22082,GM0629,2005JJ00,503
22083,GM0629,2006JJ00,501
22084,GM0629,2007JJ00,501
22085,GM0629,2008JJ00,504
22086,GM0629,2009JJ00,508
22087,GM0629,2010JJ00,507
22088,GM0629,2011JJ00,507
22089,GM0629,2012JJ00,506
22090,GM0629,2013JJ00,504
22091,GM0629,2014JJ00,504
22092,GM0629,2015JJ00,505
22093,GM0629,2016JJ00,506
22094,GM0629,2017JJ00,509
22095,GM0629,2018JJ00,510
22096,GM0629,2019JJ00,513
22097,GM0629,2020JJ00,515
22098,GM0629,2021JJ00,527
22099,GM0629,2022JJ00,530
22100,GM0629,2023JJ00,529
22101,GM0629,2024JJ00,530
22102,GM0629,2025JJ00,538
22103,GM0630,1995JJ00,1694
22104,GM0630,1996JJ00,1701
22105,GM0630,1997JJ00,1713
22106,GM0630,1998JJ00,1708
22107,GM0630,1999JJ00,1708
22108,GM0630,2000JJ00,1718
22109,GM0630,2001JJ00,1762
22110,GM0630,2002JJ00,1800
22111,GM0630,2003JJ00,1841
22112,GM0630,2004JJ00,
22113,GM0630,2005JJ00,
22114,GM0630,2006JJ00,
22115,GM0630,2007JJ00,
22116,GM0630,2008JJ00,
22117,GM0630,2009JJ00,
22118,GM0630,2010JJ00,
22119,GM0630,2011JJ00,
22120,GM0630,2012JJ00,
22121,GM0630,2013JJ00,
22122,GM0630,2014JJ00,
22123,GM0630,2015JJ00,
22124,GM0630,2016JJ00,
22125,GM0630,2017JJ00,
22126,GM0630,2018JJ00,
22127,GM0630,2019JJ00,
22128,GM0630,2020JJ00,
22129,GM0630,2021JJ00,
22130,GM0630,2022JJ00,
22131,GM0630,2023JJ00,
22132,GM0630,2024JJ00,
22133,GM0630,2025JJ00,
22134,GM0852,1995JJ00,343
22135,GM0852,1996JJ00,342
22136,GM0852,1997JJ00,342
22137,GM0852,1998JJ00,338
22138,GM0852,1999JJ00,334
22139,GM0852,2000JJ00,333
22140,GM0852,2001JJ00,330
22141,GM0852,2002JJ00,329
22142,GM0852,2003JJ00,329
22143,GM0852,2004JJ00,331
22144,GM0852,2005JJ00,333
22145,GM0852,2006JJ00,331
22146,GM0852,2007JJ00,330
22147,GM0852,2008JJ00,327
22148,GM0852,2009JJ00,325
22149,GM0852,2010JJ00,327
22150,GM0852,2011JJ00,329
22151,GM0852,2012JJ00,326
22152,GM0852,2013JJ00,328
22153,GM0852,2014JJ00,329
22154,GM0852,2015JJ00,329
22155,GM0852,2016JJ00,332
22156,GM0852,2017JJ00,332
22157,GM0852,2018JJ00,331
22158,GM0852,2019JJ00,332
22159,GM0852,2020JJ00,334
22160,GM0852,2021JJ00,332
22161,GM0852,2022JJ00,334
22162,GM0852,2023JJ00,339
22163,GM0852,2024JJ00,337
22164,GM0852,2025JJ00,338
22165,GM0188,1995JJ00,99
22166,GM0188,1996JJ00,100
22167,GM0188,1997JJ00,101
22168,GM0188,1998JJ00,101
22169,GM0188,1999JJ00,101
22170,GM0188,2000JJ00,101
22171,GM0188,2001JJ00,
22172,GM0188,2002JJ00,
22173,GM0188,2003JJ00,
22174,GM0188,2004JJ00,
22175,GM0188,2005JJ00,
22176,GM0188,2006JJ00,
22177,GM0188,2007JJ00,
22178,GM0188,2008JJ00,
22179,GM0188,2009JJ00,
22180,GM0188,2010JJ00,
22181,GM0188,2011JJ00,
22182,GM0188,2012JJ00,
22183,GM0188,2013JJ00,
22184,GM0188,2014JJ00,
22185,GM0188,2015JJ00,
22186,GM0188,2016JJ00,
22187,GM0188,2017JJ00,
22188,GM0188,2018JJ00,
22189,GM0188,2019JJ00,
22190,GM0188,2020JJ00,
22191,GM0188,2021JJ00,
22192,GM0188,2022JJ00,
22193,GM0188,2023JJ00,
22194,GM0188,2024JJ00,
22195,GM0188,2025JJ00,
22196,GM0988,1995JJ00,449
22197,GM0988,1996JJ00,453
22198,GM0988,1997JJ00,457
22199,GM0988,1998JJ00,454
22200,GM0988,1999JJ00,456
22201,GM0988,2000JJ00,458
22202,GM0988,2001JJ00,460
22203,GM0988,2002JJ00,463
22204,GM0988,2003JJ00,466
22205,GM0988,2004JJ00,466
22206,GM0988,2005JJ00,465
22207,GM0988,2006JJ00,465
22208,GM0988,2007JJ00,464
22209,GM0988,2008JJ00,462
22210,GM0988,2009JJ00,463
22211,GM0988,2010JJ00,464
22212,GM0988,2011JJ00,465
22213,GM0988,2012JJ00,466
22214,GM0988,2013JJ00,465
22215,GM0988,2014JJ00,466
22216,GM0988,2015JJ00,468
22217,GM0988,2016JJ00,470
22218,GM0988,2017JJ00,475
22219,GM0988,2018JJ00,478
22220,GM0988,2019JJ00,478
22221,GM0988,2020JJ00,480
22222,GM0988,2021JJ00,479
22223,GM0988,2022JJ00,483
22224,GM0988,2023JJ00,488
22225,GM0988,2024JJ00,490
22226,GM0988,2025JJ00,493
22227,GM0457,1995JJ00,872
22228,GM0457,1996JJ00,873
22229,GM0457,1997JJ00,870
22230,GM0457,1998JJ00,869
22231,GM0457,1999JJ00,880
22232,GM0457,2000JJ00,875
22233,GM0457,2001JJ00,874
22234,GM0457,2002JJ00,867
22235,GM0457,2003JJ00,869
22236,GM0457,2004JJ00,867
22237,GM0457,2005JJ00,859
22238,GM0457,2006JJ00,853
22239,GM0457,2007JJ00,854
22240,GM0457,2008JJ00,855
22241,GM0457,2009JJ00,856
22242,GM0457,2010JJ00,859
22243,GM0457,2011JJ00,877
22244,GM0457,2012JJ00,879
22245,GM0457,2013JJ00,885
22246,GM0457,2014JJ00,886
22247,GM0457,2015JJ00,895
22248,GM0457,2016JJ00,815
22249,GM0457,2017JJ00,822
22250,GM0457,2018JJ00,840
22251,GM0457,2019JJ00,848
22252,GM0457,2020JJ00,866
22253,GM0457,2021JJ00,897
22254,GM0457,2022JJ00,914
22255,GM0457,2023JJ00,
22256,GM0457,2024JJ00,
22257,GM0457,2025JJ00,
22258,GM0292,1995JJ00,285
22259,GM0292,1996JJ00,286
22260,GM0292,1997JJ00,286
22261,GM0292,1998JJ00,284
22262,GM0292,1999JJ00,285
22263,GM0292,2000JJ00,284
22264,GM0292,2001JJ00,285
22265,GM0292,2002JJ00,286
22266,GM0292,2003JJ00,287
22267,GM0292,2004JJ00,287
22268,GM0292,2005JJ00,
22269,GM0292,2006JJ00,
22270,GM0292,2007JJ00,
22271,GM0292,2008JJ00,
22272,GM0292,2009JJ00,
22273,GM0292,2010JJ00,
