Region,Year,0 to 10 km,>10 to 20 km,>20 to 50km
Tilburg,2018,0.12160743739691107,0.10841205578047683,0.7699805068226121
Tilburg,2019,0.12294474892608502,0.1096133906087987,0.7674418604651163
Tilburg,2020,0.12958682461716267,0.10907252239237214,0.7613406529904652
Tilburg,2021,-1.0,-1.0,-1.0
Tilburg,2022,-1.0,-1.0,-1.0
Tilburg,2023,-1.0,-1.0,-1.0
Tubbergen,2006,-1.0,-1.0,-1.0
Tubbergen,2007,-1.0,-1.0,-1.0
Tubbergen,2008,-1.0,-1.0,-1.0
Tubbergen,2009,-1.0,-1.0,-1.0
Tubbergen,2010,-1.0,-1.0,-1.0
Tubbergen,2011,-1.0,-1.0,-1.0
Tubbergen,2012,-1.0,-1.0,-1.0
Tubbergen,2013,0.045101088646967345,0.22083981337480563,0.7340590979782271
Tubbergen,2014,-1.0,-1.0,-1.0
Tubbergen,2015,-1.0,-1.0,-1.0
Tubbergen,2016,-1.0,-1.0,-1.0
Tubbergen,2017,0.046296296296296294,0.19675925925925927,0.7569444444444444
Tubbergen,2018,0.045494313210848646,0.19072615923009625,0.7637795275590551
Tubbergen,2019,0.045648464163822525,0.1911262798634812,0.7632252559726963
Tubbergen,2020,0.044407205697528276,0.19648093841642228,0.7591118558860495
Tubbergen,2021,-1.0,-1.0,-1.0
Tubbergen,2022,-1.0,-1.0,-1.0
Tubbergen,2023,-1.0,-1.0,-1.0
Twenterand,2006,-1.0,-1.0,-1.0
Twenterand,2007,-1.0,-1.0,-1.0
Twenterand,2008,-1.0,-1.0,-1.0
Twenterand,2009,-1.0,-1.0,-1.0
Twenterand,2010,-1.0,-1.0,-1.0
Twenterand,2011,-1.0,-1.0,-1.0
Twenterand,2012,-1.0,-1.0,-1.0
Twenterand,2013,0.03428154631655726,0.11269146608315099,0.8530269876002918
Twenterand,2014,-1.0,-1.0,-1.0
Twenterand,2015,-1.0,-1.0,-1.0
Twenterand,2016,-1.0,-1.0,-1.0
Twenterand,2017,0.03396958912973148,0.10449692656098349,0.861533484309285
Twenterand,2018,0.03353180821059229,0.104982764023817,0.8614854277655908
Twenterand,2019,0.034167175106772425,0.10280658938377062,0.863026235509457
Twenterand,2020,0.03176959619952494,0.10362232779097388,0.8646080760095013
Twenterand,2021,-1.0,-1.0,-1.0
Twenterand,2022,-1.0,-1.0,-1.0
Twenterand,2023,-1.0,-1.0,-1.0
Tynaarlo,2006,-1.0,-1.0,-1.0
Tynaarlo,2007,-1.0,-1.0,-1.0
Tynaarlo,2008,-1.0,-1.0,-1.0
Tynaarlo,2009,-1.0,-1.0,-1.0
Tynaarlo,2010,-1.0,-1.0,-1.0
Tynaarlo,2011,-1.0,-1.0,-1.0
Tynaarlo,2012,-1.0,-1.0,-1.0
Tynaarlo,2013,0.08289855072463768,0.3872463768115942,0.5298550724637682
Tynaarlo,2014,-1.0,-1.0,-1.0
Tynaarlo,2015,-1.0,-1.0,-1.0
Tynaarlo,2016,-1.0,-1.0,-1.0
Tynaarlo,2017,0.08780991735537189,0.39204545454545453,0.5201446280991735
Tynaarlo,2018,0.0898082744702321,0.39152371342078707,0.5186680121089808
Tynaarlo,2019,0.08962025316455696,0.3863291139240506,0.5240506329113924
Tynaarlo,2020,0.07601765571358508,0.3918587542913193,0.5321235899950956
Tynaarlo,2021,-1.0,-1.0,-1.0
Tynaarlo,2022,-1.0,-1.0,-1.0
Tynaarlo,2023,-1.0,-1.0,-1.0
Tytsjerksteradiel,2006,-1.0,-1.0,-1.0
Tytsjerksteradiel,2007,-1.0,-1.0,-1.0
Tytsjerksteradiel,2008,-1.0,-1.0,-1.0
Tytsjerksteradiel,2009,-1.0,-1.0,-1.0
Tytsjerksteradiel,2010,-1.0,-1.0,-1.0
Tytsjerksteradiel,2011,-1.0,-1.0,-1.0
Tytsjerksteradiel,2012,-1.0,-1.0,-1.0
Tytsjerksteradiel,2013,0.03292446739832149,0.2485474499677211,0.7185280826339574
Tytsjerksteradiel,2014,-1.0,-1.0,-1.0
Tytsjerksteradiel,2015,-1.0,-1.0,-1.0
Tytsjerksteradiel,2016,-1.0,-1.0,-1.0
Tytsjerksteradiel,2017,0.032796317606444185,0.2347525891829689,0.7324510932105868
Tytsjerksteradiel,2018,0.03643497757847534,0.23318385650224216,0.7303811659192826
Tytsjerksteradiel,2019,0.03477765108323831,0.2394526795895097,0.725769669327252
Tytsjerksteradiel,2020,0.034444444444444444,0.21555555555555553,0.75
Tytsjerksteradiel,2021,-1.0,-1.0,-1.0
Tytsjerksteradiel,2022,-1.0,-1.0,-1.0
Tytsjerksteradiel,2023,-1.0,-1.0,-1.0
GM0282,2006,-1.0,-1.0,-1.0
GM0282,2007,-1.0,-1.0,-1.0
GM0282,2008,-1.0,-1.0,-1.0
GM0282,2009,-1.0,-1.0,-1.0
GM0282,2010,-1.0,-1.0,-1.0
GM0282,2011,-1.0,-1.0,-1.0
GM0282,2012,-1.0,-1.0,-1.0
GM0282,2013,0.06632096069868997,0.13155021834061137,0.8021288209606987
GM0282,2014,-1.0,-1.0,-1.0
GM0282,2015,-1.0,-1.0,-1.0
GM0282,2016,-1.0,-1.0,-1.0
GM0282,2017,-1.0,-1.0,-1.0
GM0282,2018,-1.0,-1.0,-1.0
GM0282,2019,-1.0,-1.0,-1.0
GM0282,2020,-1.0,-1.0,-1.0
GM0282,2021,-1.0,-1.0,-1.0
GM0282,2022,-1.0,-1.0,-1.0
GM0282,2023,-1.0,-1.0,-1.0
Uden,2006,-1.0,-1.0,-1.0
Uden,2007,-1.0,-1.0,-1.0
Uden,2008,-1.0,-1.0,-1.0
Uden,2009,-1.0,-1.0,-1.0
Uden,2010,-1.0,-1.0,-1.0
Uden,2011,-1.0,-1.0,-1.0
Uden,2012,-1.0,-1.0,-1.0
Uden,2013,0.035227272727272725,0.0719155844155844,0.8928571428571429
Uden,2014,-1.0,-1.0,-1.0
Uden,2015,-1.0,-1.0,-1.0
Uden,2016,-1.0,-1.0,-1.0
Uden,2017,0.0489766081871345,0.0608187134502924,0.8902046783625731
Uden,2018,0.04657217240381834,0.06132484813422042,0.8921029794619612
Uden,2019,0.04813137032842582,0.059456398640996604,0.8924122310305775
Uden,2020,0.04565396216068001,0.06032355360570332,0.8940224842336167
Uden,2021,-1.0,-1.0,-1.0
Uden,2022,-1.0,-1.0,-1.0
Uden,2023,-1.0,-1.0,-1.0
Uitgeest,2006,-1.0,-1.0,-1.0
Uitgeest,2007,-1.0,-1.0,-1.0
Uitgeest,2008,-1.0,-1.0,-1.0
Uitgeest,2009,-1.0,-1.0,-1.0
Uitgeest,2010,-1.0,-1.0,-1.0
Uitgeest,2011,-1.0,-1.0,-1.0
Uitgeest,2012,-1.0,-1.0,-1.0
Uitgeest,2013,0.03612189669372867,0.11083656900811861,0.8530415342981528
Uitgeest,2014,-1.0,-1.0,-1.0
Uitgeest,2015,-1.0,-1.0,-1.0
Uitgeest,2016,-1.0,-1.0,-1.0
Uitgeest,2017,0.03753704313467238,0.1114037976072879,0.8510591592580398
Uitgeest,2018,0.03561820725277091,0.10846873991176155,0.8559130528354676
Uitgeest,2019,0.03511861597430851,0.10929244794364447,0.855588936082047
Uitgeest,2020,0.0344,0.1065,0.8591
Uitgeest,2021,-1.0,-1.0,-1.0
Uitgeest,2022,-1.0,-1.0,-1.0
Uitgeest,2023,-1.0,-1.0,-1.0
Uithoorn,2006,-1.0,-1.0,-1.0
Uithoorn,2007,-1.0,-1.0,-1.0
Uithoorn,2008,-1.0,-1.0,-1.0
Uithoorn,2009,-1.0,-1.0,-1.0
Uithoorn,2010,-1.0,-1.0,-1.0
Uithoorn,2011,-1.0,-1.0,-1.0
Uithoorn,2012,-1.0,-1.0,-1.0
Uithoorn,2013,0.03756304751791877,0.29287231218476245,0.6695646402973189
Uithoorn,2014,-1.0,-1.0,-1.0
Uithoorn,2015,-1.0,-1.0,-1.0
Uithoorn,2016,-1.0,-1.0,-1.0
Uithoorn,2017,0.04945635290462876,0.2910220565392979,0.6595215905560733
Uithoorn,2018,0.04474896919718651,0.30044870240116417,0.6548023284016493
Uithoorn,2019,0.04404510218463707,0.3107822410147992,0.6451726568005638
Uithoorn,2020,0.04970743623246037,0.29165483156280175,0.6586377322047378
Uithoorn,2021,-1.0,-1.0,-1.0
Uithoorn,2022,-1.0,-1.0,-1.0
Uithoorn,2023,-1.0,-1.0,-1.0
Urk,2006,-1.0,-1.0,-1.0
Urk,2007,-1.0,-1.0,-1.0
Urk,2008,-1.0,-1.0,-1.0
Urk,2009,-1.0,-1.0,-1.0
Urk,2010,-1.0,-1.0,-1.0
Urk,2011,-1.0,-1.0,-1.0
Urk,2012,-1.0,-1.0,-1.0
Urk,2013,0.02528901734104046,0.057803468208092484,0.916907514450867
Urk,2014,-1.0,-1.0,-1.0
Urk,2015,-1.0,-1.0,-1.0
Urk,2016,-1.0,-1.0,-1.0
Urk,2017,0.02469135802469136,0.06004489337822671,0.9152637485970819
Urk,2018,0.026446280991735537,0.06170798898071625,0.9118457300275482
Urk,2019,0.028586839266450916,0.06364617044228695,0.9077669902912622
Urk,2020,0.03311965811965812,0.06249999999999999,0.9043803418803419
Urk,2021,-1.0,-1.0,-1.0
Urk,2022,-1.0,-1.0,-1.0
Urk,2023,-1.0,-1.0,-1.0
Utrecht,2006,-1.0,-1.0,-1.0
Utrecht,2007,-1.0,-1.0,-1.0
Utrecht,2008,-1.0,-1.0,-1.0
Utrecht,2009,-1.0,-1.0,-1.0
Utrecht,2010,-1.0,-1.0,-1.0
Utrecht,2011,-1.0,-1.0,-1.0
Utrecht,2012,-1.0,-1.0,-1.0
Utrecht,2013,0.12211930344572064,0.07573175250092627,0.8021489440533531
Utrecht,2014,-1.0,-1.0,-1.0
Utrecht,2015,-1.0,-1.0,-1.0
Utrecht,2016,-1.0,-1.0,-1.0
Utrecht,2017,0.11756178379124672,0.07621151456578765,0.8062267016429656
Utrecht,2018,0.12137026629198448,0.07660912618760873,0.8020206075204068
Utrecht,2019,0.12358967708468421,0.07430942808974192,0.8021008948255738
Utrecht,2020,0.12106324011085914,0.07275132275132275,0.8061854371378181
Utrecht,2021,-1.0,-1.0,-1.0
Utrecht,2022,-1.0,-1.0,-1.0
Utrecht,2023,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2006,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2007,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2008,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2009,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2010,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2011,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2012,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2013,0.02185198599541229,0.21067246166847758,0.7674755523361101
Utrechtse Heuvelrug,2014,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2015,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2016,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2017,0.02202643171806167,0.21840945977277998,0.7595641085091583
Utrechtse Heuvelrug,2018,0.02052238805970149,0.2138937664618086,0.7655838454784899
Utrechtse Heuvelrug,2019,0.020414741592349843,0.21682604491243151,0.7627592134952186
Utrechtse Heuvelrug,2020,0.021041214750542298,0.21670281995661606,0.7622559652928416
Utrechtse Heuvelrug,2021,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2022,-1.0,-1.0,-1.0
Utrechtse Heuvelrug,2023,-1.0,-1.0,-1.0
Vaals,2006,-1.0,-1.0,-1.0
Vaals,2007,-1.0,-1.0,-1.0
Vaals,2008,-1.0,-1.0,-1.0
Vaals,2009,-1.0,-1.0,-1.0
Vaals,2010,-1.0,-1.0,-1.0
Vaals,2011,-1.0,-1.0,-1.0
Vaals,2012,-1.0,-1.0,-1.0
Vaals,2013,0.024650780608052588,0.314708299096138,0.6606409202958095
Vaals,2014,-1.0,-1.0,-1.0
Vaals,2015,-1.0,-1.0,-1.0
Vaals,2016,-1.0,-1.0,-1.0
Vaals,2017,0.02366863905325444,0.2899408284023669,0.6863905325443788
Vaals,2018,0.02267739575713241,0.29846378931967815,0.6788588149231894
Vaals,2019,0.024944974321349962,0.29860601614086574,0.6764490095377843
Vaals,2020,0.024251069900142655,0.3017118402282454,0.674037089871612
Vaals,2021,-1.0,-1.0,-1.0
Vaals,2022,-1.0,-1.0,-1.0
Vaals,2023,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2006,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2007,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2008,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2009,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2010,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2011,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2012,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2013,0.2019704433497537,0.5601688951442646,0.2378606615059817
Valkenburg aan de Geul,2014,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2015,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2016,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2017,0.20391414141414138,0.5422979797979798,0.2537878787878788
Valkenburg aan de Geul,2018,0.19753846153846155,0.5378461538461539,0.26461538461538464
Valkenburg aan de Geul,2019,0.19325153374233128,0.5245398773006135,0.2822085889570552
Valkenburg aan de Geul,2020,0.19447779111644653,0.5276110444177671,0.2779111644657863
Valkenburg aan de Geul,2021,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2022,-1.0,-1.0,-1.0
Valkenburg aan de Geul,2023,-1.0,-1.0,-1.0
Valkenswaard,2006,-1.0,-1.0,-1.0
Valkenswaard,2007,-1.0,-1.0,-1.0
Valkenswaard,2008,-1.0,-1.0,-1.0
Valkenswaard,2009,-1.0,-1.0,-1.0
Valkenswaard,2010,-1.0,-1.0,-1.0
Valkenswaard,2011,-1.0,-1.0,-1.0
Valkenswaard,2012,-1.0,-1.0,-1.0
Valkenswaard,2013,0.07603268270540173,0.2394462097140263,0.6845211075805719
Valkenswaard,2014,-1.0,-1.0,-1.0
Valkenswaard,2015,-1.0,-1.0,-1.0
Valkenswaard,2016,-1.0,-1.0,-1.0
Valkenswaard,2017,0.06800401203610833,0.238716148445336,0.6932798395185558
Valkenswaard,2018,0.059763313609467454,0.25069033530571994,0.6895463510848127
Valkenswaard,2019,0.06055295950155763,0.24902647975077882,0.6904205607476636
Valkenswaard,2020,0.059135708870356324,0.23464746019711902,0.7062168309325246
Valkenswaard,2021,-1.0,-1.0,-1.0
Valkenswaard,2022,-1.0,-1.0,-1.0
Valkenswaard,2023,-1.0,-1.0,-1.0
Veendam,2006,-1.0,-1.0,-1.0
Veendam,2007,-1.0,-1.0,-1.0
Veendam,2008,-1.0,-1.0,-1.0
Veendam,2009,-1.0,-1.0,-1.0
Veendam,2010,-1.0,-1.0,-1.0
Veendam,2011,-1.0,-1.0,-1.0
Veendam,2012,-1.0,-1.0,-1.0
Veendam,2013,0.0403832991101985,0.10746064339493498,0.8521560574948666
Veendam,2014,-1.0,-1.0,-1.0
Veendam,2015,-1.0,-1.0,-1.0
Veendam,2016,-1.0,-1.0,-1.0
Veendam,2017,0.03575757575757576,0.10363636363636365,0.8606060606060606
Veendam,2018,0.036417910447761194,0.10149253731343283,0.862089552238806
Veendam,2019,0.035265989240884636,0.10818888224745965,0.8565451285116558
Veendam,2020,0.03765932792584009,0.11123986095017381,0.8511008111239862
Veendam,2021,-1.0,-1.0,-1.0
Veendam,2022,-1.0,-1.0,-1.0
Veendam,2023,-1.0,-1.0,-1.0
Veenendaal,2006,-1.0,-1.0,-1.0
Veenendaal,2007,-1.0,-1.0,-1.0
Veenendaal,2008,-1.0,-1.0,-1.0
Veenendaal,2009,-1.0,-1.0,-1.0
Veenendaal,2010,-1.0,-1.0,-1.0
Veenendaal,2011,-1.0,-1.0,-1.0
Veenendaal,2012,-1.0,-1.0,-1.0
Veenendaal,2013,0.04889589905362777,0.06808622502628812,0.8830178759200841
Veenendaal,2014,-1.0,-1.0,-1.0
Veenendaal,2015,-1.0,-1.0,-1.0
Veenendaal,2016,-1.0,-1.0,-1.0
Veenendaal,2017,0.04973887092762994,0.0717483213131062,0.8785128077592638
Veenendaal,2018,0.050947724254497166,0.06615960400820958,0.8828926717372932
Veenendaal,2019,0.049988265665336776,0.06571227411405772,0.8842994602206055
Veenendaal,2020,0.04919540229885057,0.06712643678160919,0.8836781609195402
Veenendaal,2021,-1.0,-1.0,-1.0
Veenendaal,2022,-1.0,-1.0,-1.0
Veenendaal,2023,-1.0,-1.0,-1.0
Veere,2006,-1.0,-1.0,-1.0
Veere,2007,-1.0,-1.0,-1.0
Veere,2008,-1.0,-1.0,-1.0
Veere,2009,-1.0,-1.0,-1.0
Veere,2010,-1.0,-1.0,-1.0
Veere,2011,-1.0,-1.0,-1.0
Veere,2012,-1.0,-1.0,-1.0
Veere,2013,0.15180265654648958,0.22580645161290325,0.6223908918406073
Veere,2014,-1.0,-1.0,-1.0
Veere,2015,-1.0,-1.0,-1.0
Veere,2016,-1.0,-1.0,-1.0
Veere,2017,0.14136125654450263,0.21291448516579406,0.6457242582897034
Veere,2018,0.1456140350877193,0.21403508771929824,0.6403508771929824
Veere,2019,0.14165261382799324,0.2141652613827993,0.6441821247892074
Veere,2020,0.13953488372093023,0.21262458471760798,0.6478405315614618
Veere,2021,-1.0,-1.0,-1.0
Veere,2022,-1.0,-1.0,-1.0
Veere,2023,-1.0,-1.0,-1.0
GM0860,2006,-1.0,-1.0,-1.0
GM0860,2007,-1.0,-1.0,-1.0
GM0860,2008,-1.0,-1.0,-1.0
GM0860,2009,-1.0,-1.0,-1.0
GM0860,2010,-1.0,-1.0,-1.0
GM0860,2011,-1.0,-1.0,-1.0
GM0860,2012,-1.0,-1.0,-1.0
GM0860,2013,0.04990757855822551,0.11258611997983532,0.837506301461939
GM0860,2014,-1.0,-1.0,-1.0
GM0860,2015,-1.0,-1.0,-1.0
GM0860,2016,-1.0,-1.0,-1.0
GM0860,2017,-1.0,-1.0,-1.0
GM0860,2018,-1.0,-1.0,-1.0
GM0860,2019,-1.0,-1.0,-1.0
GM0860,2020,-1.0,-1.0,-1.0
GM0860,2021,-1.0,-1.0,-1.0
GM0860,2022,-1.0,-1.0,-1.0
GM0860,2023,-1.0,-1.0,-1.0
Veldhoven,2006,-1.0,-1.0,-1.0
Veldhoven,2007,-1.0,-1.0,-1.0
Veldhoven,2008,-1.0,-1.0,-1.0
Veldhoven,2009,-1.0,-1.0,-1.0
Veldhoven,2010,-1.0,-1.0,-1.0
Veldhoven,2011,-1.0,-1.0,-1.0
Veldhoven,2012,-1.0,-1.0,-1.0
Veldhoven,2013,0.20324526731849388,0.12648221343873517,0.670272519242771
Veldhoven,2014,-1.0,-1.0,-1.0
Veldhoven,2015,-1.0,-1.0,-1.0
Veldhoven,2016,-1.0,-1.0,-1.0
Veldhoven,2017,0.20707732634338136,0.12357236472570679,0.6693503089309117
Veldhoven,2018,0.2117408159497877,0.12165405205833488,0.6666051319918774
Veldhoven,2019,0.20967741935483875,0.12087712939470824,0.6694454512504531
Veldhoven,2020,0.2026074700493305,0.11856941508104298,0.6788231148696265
Veldhoven,2021,-1.0,-1.0,-1.0
Veldhoven,2022,-1.0,-1.0,-1.0
Veldhoven,2023,-1.0,-1.0,-1.0
Velsen,2006,-1.0,-1.0,-1.0
Velsen,2007,-1.0,-1.0,-1.0
Velsen,2008,-1.0,-1.0,-1.0
Velsen,2009,-1.0,-1.0,-1.0
Velsen,2010,-1.0,-1.0,-1.0
Velsen,2011,-1.0,-1.0,-1.0
Velsen,2012,-1.0,-1.0,-1.0
Velsen,2013,0.0463303745399437,0.1480840008659883,0.805585624594068
Velsen,2014,-1.0,-1.0,-1.0
Velsen,2015,-1.0,-1.0,-1.0
Velsen,2016,-1.0,-1.0,-1.0
Velsen,2017,0.04626154002231917,0.1539007811707416,0.7998376788069392
Velsen,2018,0.0444113263785395,0.1513164431197218,0.8042722305017387
Velsen,2019,0.04463511038272438,0.15048684083678782,0.8048780487804879
Velsen,2020,0.04362542309138774,0.14328694998119595,0.8130876269274163
Velsen,2021,-1.0,-1.0,-1.0
Velsen,2022,-1.0,-1.0,-1.0
Velsen,2023,-1.0,-1.0,-1.0
Venlo,2006,-1.0,-1.0,-1.0
Venlo,2007,-1.0,-1.0,-1.0
Venlo,2008,-1.0,-1.0,-1.0
Venlo,2009,-1.0,-1.0,-1.0
Venlo,2010,-1.0,-1.0,-1.0
Venlo,2011,-1.0,-1.0,-1.0
Venlo,2012,-1.0,-1.0,-1.0
Venlo,2013,0.15055555555555555,0.10388888888888889,0.7455555555555555
Venlo,2014,-1.0,-1.0,-1.0
Venlo,2015,-1.0,-1.0,-1.0
Venlo,2016,-1.0,-1.0,-1.0
Venlo,2017,0.16122551481667505,0.09542943244600703,0.743345052737318
Venlo,2018,0.1687440076701822,0.09443911792905081,0.7368168744007669
Venlo,2019,0.1689540937056318,0.09323237103644107,0.7378135352579271
Venlo,2020,0.17327861377108986,0.09165526675786595,0.7350661194710443
Venlo,2021,-1.0,-1.0,-1.0
Venlo,2022,-1.0,-1.0,-1.0
Venlo,2023,-1.0,-1.0,-1.0
Venray,2006,-1.0,-1.0,-1.0
Venray,2007,-1.0,-1.0,-1.0
Venray,2008,-1.0,-1.0,-1.0
Venray,2009,-1.0,-1.0,-1.0
Venray,2010,-1.0,-1.0,-1.0
Venray,2011,-1.0,-1.0,-1.0
Venray,2012,-1.0,-1.0,-1.0
Venray,2013,0.04232133806386214,0.06943740496705524,0.8882412569690825
Venray,2014,-1.0,-1.0,-1.0
Venray,2015,-1.0,-1.0,-1.0
Venray,2016,-1.0,-1.0,-1.0
Venray,2017,0.04903078677309008,0.05450399087799315,0.8964652223489168
Venray,2018,0.04851157662624035,0.054685777287761854,0.8968026460859978
Venray,2019,0.05014108964619058,0.05426524853483829,0.895593661818971
Venray,2020,0.05249788314987299,0.0552497883149873,0.8922523285351398
Venray,2021,-1.0,-1.0,-1.0
Venray,2022,-1.0,-1.0,-1.0
Venray,2023,-1.0,-1.0,-1.0
GM0620,2006,-1.0,-1.0,-1.0
GM0620,2007,-1.0,-1.0,-1.0
GM0620,2008,-1.0,-1.0,-1.0
GM0620,2009,-1.0,-1.0,-1.0
GM0620,2010,-1.0,-1.0,-1.0
GM0620,2011,-1.0,-1.0,-1.0
GM0620,2012,-1.0,-1.0,-1.0
GM0620,2013,0.0294141745186399,0.1442031954117165,0.8263826300696436
GM0620,2014,-1.0,-1.0,-1.0
GM0620,2015,-1.0,-1.0,-1.0
GM0620,2016,-1.0,-1.0,-1.0
GM0620,2017,0.028182028182028186,0.14091014091014092,0.8309078309078309
GM0620,2018,0.029807692307692306,0.1437869822485207,0.826405325443787
GM0620,2019,-1.0,-1.0,-1.0
GM0620,2020,-1.0,-1.0,-1.0
GM0620,2021,-1.0,-1.0,-1.0
GM0620,2022,-1.0,-1.0,-1.0
GM0620,2023,-1.0,-1.0,-1.0
Vijfheerenlanden,2006,-1.0,-1.0,-1.0
Vijfheerenlanden,2007,-1.0,-1.0,-1.0
Vijfheerenlanden,2008,-1.0,-1.0,-1.0
Vijfheerenlanden,2009,-1.0,-1.0,-1.0
Vijfheerenlanden,2010,-1.0,-1.0,-1.0
Vijfheerenlanden,2011,-1.0,-1.0,-1.0
Vijfheerenlanden,2012,-1.0,-1.0,-1.0
Vijfheerenlanden,2013,-1.0,-1.0,-1.0
Vijfheerenlanden,2014,-1.0,-1.0,-1.0
Vijfheerenlanden,2015,-1.0,-1.0,-1.0
Vijfheerenlanden,2016,-1.0,-1.0,-1.0
Vijfheerenlanden,2017,-1.0,-1.0,-1.0
Vijfheerenlanden,2018,-1.0,-1.0,-1.0
Vijfheerenlanden,2019,0.017279821627647716,0.09882146838668578,0.8838987099856666
Vijfheerenlanden,2020,0.015904105296145412,0.09636477593230963,0.887731118771545
Vijfheerenlanden,2021,-1.0,-1.0,-1.0
Vijfheerenlanden,2022,-1.0,-1.0,-1.0
Vijfheerenlanden,2023,-1.0,-1.0,-1.0
Vlaardingen,2006,-1.0,-1.0,-1.0
Vlaardingen,2007,-1.0,-1.0,-1.0
Vlaardingen,2008,-1.0,-1.0,-1.0
Vlaardingen,2009,-1.0,-1.0,-1.0
Vlaardingen,2010,-1.0,-1.0,-1.0
Vlaardingen,2011,-1.0,-1.0,-1.0
Vlaardingen,2012,-1.0,-1.0,-1.0
Vlaardingen,2013,0.0913546117114853,0.38263382759487313,0.5260115606936416
Vlaardingen,2014,-1.0,-1.0,-1.0
Vlaardingen,2015,-1.0,-1.0,-1.0
Vlaardingen,2016,-1.0,-1.0,-1.0
Vlaardingen,2017,0.09755817952539264,0.4045626504642898,0.4978791700103176
Vlaardingen,2018,0.09861237488626023,0.3928571428571428,0.5085304822565969
Vlaardingen,2019,0.09501002450434395,0.3964134551124972,0.5085765203831589
Vlaardingen,2020,0.07226963379064492,0.41017608296424324,0.5175542832451118
Vlaardingen,2021,-1.0,-1.0,-1.0
Vlaardingen,2022,-1.0,-1.0,-1.0
Vlaardingen,2023,-1.0,-1.0,-1.0
GM0048,2006,-1.0,-1.0,-1.0
GM0048,2007,-1.0,-1.0,-1.0
GM0048,2008,-1.0,-1.0,-1.0
GM0048,2009,-1.0,-1.0,-1.0
GM0048,2010,-1.0,-1.0,-1.0
GM0048,2011,-1.0,-1.0,-1.0
GM0048,2012,-1.0,-1.0,-1.0
GM0048,2013,0.01839080459770115,0.14942528735632185,0.8321839080459771
GM0048,2014,-1.0,-1.0,-1.0
GM0048,2015,-1.0,-1.0,-1.0
GM0048,2016,-1.0,-1.0,-1.0
GM0048,2017,0.01557632398753894,0.1474558670820353,0.8369678089304258
GM0048,2018,-1.0,-1.0,-1.0
GM0048,2019,-1.0,-1.0,-1.0
GM0048,2020,-1.0,-1.0,-1.0
GM0048,2021,-1.0,-1.0,-1.0
GM0048,2022,-1.0,-1.0,-1.0
GM0048,2023,-1.0,-1.0,-1.0
Vlieland,2006,-1.0,-1.0,-1.0
Vlieland,2007,-1.0,-1.0,-1.0
Vlieland,2008,-1.0,-1.0,-1.0
Vlieland,2009,-1.0,-1.0,-1.0
Vlieland,2010,-1.0,-1.0,-1.0
Vlieland,2011,-1.0,-1.0,-1.0
Vlieland,2012,-1.0,-1.0,-1.0
Vlieland,2013,0.04081632653061224,0.0510204081632653,0.9081632653061225
Vlieland,2014,-1.0,-1.0,-1.0
Vlieland,2015,-1.0,-1.0,-1.0
Vlieland,2016,-1.0,-1.0,-1.0
Vlieland,2017,0.05555555555555556,0.08333333333333333,0.8611111111111112
Vlieland,2018,0.06944444444444445,0.08333333333333334,0.8472222222222222
Vlieland,2019,0.06578947368421052,0.09210526315789472,0.8421052631578947
Vlieland,2020,0.0625,0.0875,0.85
Vlieland,2021,-1.0,-1.0,-1.0
Vlieland,2022,-1.0,-1.0,-1.0
Vlieland,2023,-1.0,-1.0,-1.0
Vlissingen,2006,-1.0,-1.0,-1.0
Vlissingen,2007,-1.0,-1.0,-1.0
Vlissingen,2008,-1.0,-1.0,-1.0
Vlissingen,2009,-1.0,-1.0,-1.0
Vlissingen,2010,-1.0,-1.0,-1.0
Vlissingen,2011,-1.0,-1.0,-1.0
Vlissingen,2012,-1.0,-1.0,-1.0
Vlissingen,2013,0.2992700729927007,0.07116788321167883,0.6295620437956204
Vlissingen,2014,-1.0,-1.0,-1.0
Vlissingen,2015,-1.0,-1.0,-1.0
Vlissingen,2016,-1.0,-1.0,-1.0
Vlissingen,2017,0.2722602739726027,0.0821917808219178,0.6455479452054794
Vlissingen,2018,0.27444253859348194,0.08747855917667237,0.6380789022298456
